0.961379, 0.637387
0.909643, 0.095719
0.608247, 0.306806
0.742231, 0.841815
0.647844, 0.517890
0.402525, 0.567349
0.097719, 0.645936
0.523243, 0.190586
0.874859, 0.604569
0.345901, 0.617090
0.446384, 0.982318
0.260576, 0.570160
0.967544, 0.008519
0.986827, 0.236493
0.711399, 0.341079
0.692386, 0.948206
0.052924, 0.400528
0.173664, 0.202389
0.259916, 0.821508
0.873880, 0.790104
0.720280, 0.662441
0.388856, 0.431678
0.832206, 0.526763
0.632366, 0.707065
0.131332, 0.978267
0.324155, 0.577716
0.960585, 0.584732
0.003520, 0.441780
0.147876, 0.928129
0.594143, 0.953110
0.164622, 0.285637
0.082910, 0.038502
0.075741, 0.677052
0.593251, 0.134703
0.879442, 0.251529
0.991612, 0.249405
0.913970, 0.459769
0.031400, 0.917490
0.901549, 0.863606
0.570670, 0.575585
0.512182, 0.894825
0.444253, 0.533915
0.153301, 0.472768
0.070912, 0.599721
0.400896, 0.072808
0.435880, 0.565518
0.479557, 0.301177
0.604021, 0.434185
0.195842, 0.595633
0.683590, 0.075283
0.358444, 0.518789
0.675004, 0.761132
0.847162, 0.754502
0.678622, 0.115820
0.570010, 0.122875
0.079230, 0.383560
0.035505, 0.851761
0.634685, 0.515062
0.152938, 0.035581
0.587870, 0.588818
0.601100, 0.946314
0.107607, 0.205120
0.214271, 0.706404
0.380500, 0.303449
0.698461, 0.161917
0.378732, 0.647915
0.649735, 0.140680
0.800754, 0.064089
0.760141, 0.087669
0.409047, 0.032862
0.210545, 0.798417
0.960334, 0.506336
0.760767, 0.595019
0.021398, 0.913705
0.630600, 0.609269
0.470831, 0.909005
0.502522, 0.231700
0.555583, 0.610130
0.436820, 0.936083
0.913579, 0.237574
0.000172, 0.292311
0.885489, 0.818764
0.818591, 0.053737
0.851626, 0.106189
0.148682, 0.330151
0.346048, 0.294536
0.798725, 0.907170
0.382205, 0.000308
0.354078, 0.434905
0.176226, 0.984678
0.044174, 0.678749
0.216378, 0.599757
0.288879, 0.653198
0.436340, 0.592750
0.890771, 0.536012
0.494769, 0.776260
0.354775, 0.840817
0.070796, 0.206401
0.947006, 0.453002
0.535839, 0.202457
0.045752, 0.005434
0.413507, 0.262522
0.290516, 0.547507
0.764493, 0.704023
0.810029, 0.118571
0.206709, 0.383346
0.501755, 0.759059
0.665004, 0.319626
0.782858, 0.953882
0.138928, 0.986255
0.156340, 0.863595
0.972824, 0.318698
0.103249, 0.183102
0.491926, 0.710652
0.854709, 0.651109
0.822278, 0.209405
0.415886, 0.438932
0.628029, 0.112794
0.756912, 0.392522
0.163653, 0.622595
0.816817, 0.566941
0.553196, 0.614341
0.639855, 0.209485
0.172083, 0.906792
0.240403, 0.328422
0.770387, 0.095112
0.979531, 0.410242
0.304597, 0.471457
0.933968, 0.921705
0.120894, 0.720483
0.138847, 0.218200
0.511092, 0.955745
0.493952, 0.971106
0.845461, 0.250865
0.363627, 0.662278
0.343077, 0.732666
0.618023, 0.371002
0.910389, 0.284547
0.817806, 0.874720
0.678575, 0.761285
0.329821, 0.918978
0.589202, 0.423029
0.014091, 0.069238
0.510450, 0.318688
0.489061, 0.756870
0.089707, 0.100208
0.915890, 0.382247
0.540695, 0.631343
0.353353, 0.029211
0.039170, 0.451084
0.691489, 0.478513
0.591700, 0.309512
0.849515, 0.080761
0.066382, 0.438718
0.503790, 0.744957
0.200003, 0.833611
0.663935, 0.289710
0.183750, 0.409843
0.358948, 0.444268
0.996713, 0.899643
0.660707, 0.716981
0.933818, 0.678026
0.418131, 0.534477
0.350727, 0.991502
0.563688, 0.062052
0.488465, 0.255177
0.075611, 0.035884
0.564689, 0.390080
0.160926, 0.631071
0.828797, 0.664716
0.540565, 0.080165
0.401344, 0.771484
0.318510, 0.432146
0.376028, 0.028800
0.876414, 0.714703
0.577101, 0.952025
0.750587, 0.927828
0.943527, 0.168718
0.462305, 0.344871
0.940202, 0.025993
0.281170, 0.947487
0.717990, 0.677458
0.337567, 0.669758
0.476930, 0.166365
0.334475, 0.852959
0.195165, 0.832802
0.892922, 0.513674
0.264947, 0.610912
0.191132, 0.141361
0.325615, 0.768233
0.093386, 0.076201
0.696062, 0.036913
0.244919, 0.158367
0.381784, 0.185121
0.184360, 0.788707
0.613788, 0.465530
0.736194, 0.122620
0.311390, 0.073761
0.792378, 0.788320
0.240126, 0.126852
0.641278, 0.435290
0.959654, 0.534201
0.948965, 0.224601
0.145112, 0.140097
0.406923, 0.428667
0.365962, 0.470727
0.508832, 0.845859
0.546928, 0.604392
0.496260, 0.791847
0.762759, 0.878044
0.976968, 0.947119
0.666750, 0.590755
0.412650, 0.402944
0.908330, 0.459347
0.476706, 0.505752
0.512359, 0.716832
0.713375, 0.724039
0.152122, 0.592258
0.687838, 0.101087
0.816859, 0.832951
0.241184, 0.182821
0.632605, 0.153638
0.753906, 0.138429
0.149514, 0.642169
0.016472, 0.619420
0.463785, 0.683223
0.210176, 0.876435
0.086167, 0.923550
0.303678, 0.850606
0.600474, 0.562873
0.429303, 0.112833
0.642453, 0.516665
0.654166, 0.954310
0.532913, 0.471025
0.787260, 0.774097
0.653847, 0.090938
0.266471, 0.431826
0.941544, 0.677517
0.434444, 0.583997
0.194183, 0.450916
0.279704, 0.061908
0.203417, 0.657967
0.134139, 0.413593
0.923611, 0.296015
0.337143, 0.134876
0.498327, 0.039964
0.828354, 0.514180
0.494709, 0.482520
0.468490, 0.027622
0.247709, 0.062882
0.953545, 0.255750
0.801719, 0.607392
0.534402, 0.220306
0.783178, 0.766446
0.346689, 0.288232
0.725330, 0.337851
0.788767, 0.075646
0.254996, 0.922906
0.489239, 0.789398
0.143211, 0.826382
0.924274, 0.926390
0.989272, 0.421182
0.686164, 0.483981
0.903407, 0.402847
0.903702, 0.154654
0.511603, 0.857247
0.872229, 0.597029
0.038651, 0.368047
0.410405, 0.313321
0.045325, 0.441497
0.464639, 0.757093
0.993201, 0.293523
0.417571, 0.482440
0.592828, 0.171984
0.082921, 0.560782
0.308822, 0.007196
0.487172, 0.901650
0.179180, 0.476444
0.322833, 0.865344
0.960424, 0.226535
0.019998, 0.472027
0.705898, 0.917555
0.038527, 0.494665
0.187495, 0.823999
0.916468, 0.232821
0.083782, 0.430402
0.117031, 0.143576
0.597546, 0.534602
0.626016, 0.680468
0.095383, 0.934838
0.687664, 0.582555
0.150375, 0.304023
0.058999, 0.159321
0.732187, 0.019423
0.265497, 0.622366
0.385856, 0.752185
0.491450, 0.469638
0.182587, 0.276799
0.018060, 0.370082
0.100798, 0.934528
0.602903, 0.366295
0.556894, 0.753278
0.670318, 0.673925
0.836488, 0.866843
0.208527, 0.522870
0.948333, 0.303910
0.785349, 0.548422
0.896854, 0.267865
0.294196, 0.502840
0.453517, 0.235027
0.964887, 0.839372
0.987211, 0.456337
0.886465, 0.945464
0.457708, 0.635996
0.539880, 0.833934
0.261598, 0.142783
0.200229, 0.818493
0.896062, 0.870548
0.309010, 0.169798
0.492418, 0.792916
0.733136, 0.327070
0.004855, 0.773494
0.138412, 0.700945
0.722741, 0.891320
0.315786, 0.086745
0.067690, 0.225581
0.360580, 0.447819
0.460608, 0.801671
0.617617, 0.991145
0.258009, 0.669590
0.825079, 0.258258
0.836784, 0.521207
0.076751, 0.196343
0.895856, 0.569169
0.996660, 0.157498
0.270113, 0.305045
0.121013, 0.274968
0.078540, 0.843755
0.166288, 0.146230
0.300281, 0.025309
0.667437, 0.529943
0.804744, 0.028017
0.989259, 0.034268
0.053897, 0.694267
0.697607, 0.595379
0.752877, 0.878977
0.977762, 0.062753
0.904285, 0.029276
0.249500, 0.800142
0.598445, 0.238759
0.834410, 0.868558
0.543805, 0.955423
0.952525, 0.053158
0.069336, 0.003073
0.799178, 0.309814
0.312887, 0.436011
0.398457, 0.117631
0.464028, 0.376219
0.180384, 0.161635
0.971598, 0.234281
0.855902, 0.724474
0.113258, 0.808427
0.777632, 0.017543
0.837703, 0.027132
0.817685, 0.436147
0.265892, 0.652094
0.304705, 0.809696
0.607518, 0.448231
0.432040, 0.406696
0.768574, 0.868513
0.143526, 0.622344
0.636626, 0.673666
0.275209, 0.070933
0.049884, 0.368947
0.262289, 0.021482
0.603228, 0.118191
0.188564, 0.100654
0.926618, 0.523589
0.734029, 0.764321
0.745957, 0.716486
0.200468, 0.816612
0.203808, 0.505173
0.626308, 0.811326
0.953404, 0.058349
0.218021, 0.711450
0.550721, 0.551714
0.258963, 0.493231
0.758046, 0.200615
0.166896, 0.970946
0.996244, 0.216781
0.782382, 0.895590
0.238263, 0.943121
0.339893, 0.258533
0.507808, 0.393636
0.067663, 0.058529
0.945350, 0.268131
0.875141, 0.149158
0.773304, 0.501450
0.960484, 0.726708
0.559799, 0.178505
0.438158, 0.818762
0.671736, 0.220540
0.714352, 0.838632
0.191486, 0.710596
0.659607, 0.303343
0.969129, 0.293676
0.376725, 0.984220
0.277896, 0.134108
0.649196, 0.785704
0.527745, 0.716860
0.984991, 0.719375
0.844234, 0.473095
0.220825, 0.582736
0.485004, 0.780623
0.474501, 0.345854
0.761242, 0.923162
0.599386, 0.432978
0.055413, 0.531380
0.271610, 0.335188
0.024333, 0.327023
0.866568, 0.993463
0.620699, 0.341069
0.339316, 0.898595
0.475177, 0.988512
0.143702, 0.313738
0.705372, 0.528533
0.476017, 0.690363
0.247908, 0.098269
0.684300, 0.002922
0.681006, 0.933661
0.249357, 0.442248
0.448658, 0.468733
0.875225, 0.000525
0.162480, 0.146835
0.335714, 0.186813
0.473858, 0.202281
0.622253, 0.758295
0.543350, 0.519592
0.856823, 0.848742
0.508104, 0.677453
0.021450, 0.213476
0.205986, 0.497466
0.903839, 0.453895
0.993153, 0.018528
0.180276, 0.094558
0.922628, 0.276742
0.171985, 0.718990
0.286158, 0.142981
0.595736, 0.352497
0.741050, 0.479220
0.370020, 0.214909
0.143506, 0.183207
0.309466, 0.224852
0.020727, 0.594215
0.243379, 0.577992
0.980073, 0.264829
0.791468, 0.186059
0.762295, 0.695307
0.639954, 0.358031
0.047804, 0.562582
0.634773, 0.333962
0.734567, 0.353763
0.476943, 0.755294
0.947978, 0.620449
0.938500, 0.689028
0.681501, 0.550296
0.903937, 0.781171
0.858816, 0.213403
0.006022, 0.928704
0.516023, 0.249402
0.506696, 0.496095
0.069888, 0.302620
0.682154, 0.276526
0.993471, 0.322108
0.634558, 0.041274
0.884690, 0.269331
0.375236, 0.619257
0.514231, 0.298164
0.374550, 0.571072
0.099669, 0.308521
0.623094, 0.852179
0.621571, 0.164037
0.472628, 0.313051
0.377440, 0.359491
0.260100, 0.572298
0.608892, 0.915788
0.389558, 0.123123
0.213952, 0.071713
0.399649, 0.207423
0.393821, 0.034206
0.353468, 0.480388
0.248697, 0.278511
0.897768, 0.926631
0.409092, 0.893463
0.476112, 0.272318
0.497703, 0.948741
0.521038, 0.206940
0.921840, 0.874507
0.687327, 0.299281
0.233997, 0.096419
0.192744, 0.842889
0.012207, 0.582302
0.654015, 0.365661
0.433581, 0.047836
0.399868, 0.682278
0.326347, 0.703405
0.306211, 0.224115
0.630036, 0.782323
0.303537, 0.623933
0.731064, 0.081801
0.885543, 0.252102
0.585369, 0.757803
0.288741, 0.807383
0.966012, 0.226159
0.496433, 0.127739
0.072487, 0.299407
0.106664, 0.360606
0.881709, 0.169508
0.310853, 0.535724
0.535169, 0.744434
0.126609, 0.976068
0.203496, 0.084694
0.638442, 0.732923
0.583560, 0.935037
0.426712, 0.909907
0.515247, 0.246310
0.712255, 0.281759
0.498413, 0.000996
0.134022, 0.268478
0.977064, 0.195806
0.985628, 0.049551
0.134245, 0.376923
0.358632, 0.445098
0.912647, 0.893801
0.630454, 0.396217
0.189531, 0.496207
0.828837, 0.616243
0.495213, 0.189124
0.089142, 0.625022
0.406114, 0.349167
0.170589, 0.131973
0.735757, 0.864413
0.413733, 0.609136
0.110723, 0.882845
0.467279, 0.540135
0.698681, 0.219786
0.883841, 0.502875
0.570817, 0.767541
0.489799, 0.483464
0.661342, 0.679330
0.234158, 0.860905
0.295574, 0.385785
0.957458, 0.644740
0.408909, 0.044701
0.509153, 0.096510
0.825188, 0.619877
0.979354, 0.238921
0.910456, 0.193894
0.229013, 0.863195
0.741796, 0.463171
0.724100, 0.440477
0.682957, 0.634556
0.634371, 0.091866
0.925920, 0.693215
0.979671, 0.490179
0.688652, 0.520749
0.848386, 0.668323
0.010928, 0.143960
0.054108, 0.968386
0.788700, 0.980028
0.859407, 0.169056
0.076538, 0.486788
0.917731, 0.055892
0.661600, 0.297854
0.919087, 0.467504
0.609914, 0.643187
0.907981, 0.292871
0.679257, 0.205188
0.542352, 0.384737
0.725709, 0.146744
0.764892, 0.974442
0.104515, 0.775820
0.118402, 0.158623
0.277742, 0.956999
0.744206, 0.907102
0.126055, 0.436192
0.204956, 0.215189
0.747540, 0.244144
0.271081, 0.618303
0.269430, 0.190168
0.138651, 0.405806
0.833355, 0.993789
0.172216, 0.111097
0.536141, 0.556952
0.068097, 0.283681
0.801096, 0.194152
0.085808, 0.879345
0.168593, 0.824388
0.341809, 0.286995
0.983011, 0.086015
0.194097, 0.121662
0.892594, 0.122687
0.491821, 0.384415
0.521740, 0.607932
0.002719, 0.791170
0.719873, 0.565989
0.670514, 0.631455
0.082315, 0.842730
0.742552, 0.618456
0.399682, 0.810648
0.902137, 0.200779
0.004800, 0.622010
0.766767, 0.173393
0.446397, 0.108576
0.399053, 0.336851
0.194591, 0.654486
0.551071, 0.686411
0.798100, 0.088526
0.070826, 0.575278
0.460388, 0.429408
0.053539, 0.887922
0.162071, 0.036962
0.366448, 0.293954
0.879692, 0.667960
0.862843, 0.279375
0.478608, 0.764980
0.480153, 0.483408
0.386989, 0.246920
0.656802, 0.833387
0.355496, 0.117190
0.925408, 0.244387
0.771676, 0.813866
0.236498, 0.825214
0.262795, 0.550087
0.400492, 0.197642
0.380870, 0.766940
0.701788, 0.307325
0.803903, 0.417004
0.495854, 0.073545
0.491595, 0.542941
0.962969, 0.563572
0.415150, 0.443122
0.046980, 0.802140
0.690043, 0.703782
0.683595, 0.650171
0.820972, 0.898322
0.595626, 0.592648
0.712187, 0.832124
0.787328, 0.084964
0.139449, 0.818354
0.635526, 0.045539
0.611617, 0.520318
0.417862, 0.413975
0.389197, 0.520215
0.072792, 0.605179
0.103212, 0.850587
0.168751, 0.915908
0.585295, 0.063259
0.718048, 0.168927
0.919514, 0.353574
0.478884, 0.215731
0.500758, 0.035762
0.214466, 0.740486
0.642217, 0.750995
0.378058, 0.781665
0.333133, 0.964083
0.569350, 0.989675
0.092887, 0.365243
0.543842, 0.613102
0.215830, 0.616634
0.251896, 0.810092
0.652396, 0.387033
0.632496, 0.131280
0.301984, 0.154645
0.300207, 0.522278
0.218281, 0.716588
0.262763, 0.956014
0.324766, 0.595897
0.602764, 0.350544
0.704118, 0.514674
0.748648, 0.916242
0.920097, 0.966982
0.070887, 0.380717
0.346892, 0.298155
0.993819, 0.631704
0.415874, 0.614729
0.348292, 0.883759
0.287830, 0.050631
0.015039, 0.201898
0.599134, 0.980789
0.331333, 0.315247
0.231363, 0.212101
0.991465, 0.154686
0.724175, 0.035451
0.829920, 0.986939
0.209717, 0.870317
0.121669, 0.929728
0.920948, 0.916856
0.845970, 0.497547
0.878264, 0.336822
0.968527, 0.762948
0.582835, 0.911562
0.646708, 0.683318
0.531585, 0.872084
0.084185, 0.316819
0.628941, 0.976994
0.661747, 0.609391
0.596330, 0.655856
0.961601, 0.179165
0.664391, 0.806914
0.567418, 0.083269
0.953586, 0.954863
0.274682, 0.874534
0.108893, 0.777135
0.211356, 0.403304
0.025029, 0.179883
0.871719, 0.152946
0.792532, 0.794309
0.297608, 0.885216
0.423250, 0.451701
0.287139, 0.087641
0.496702, 0.812960
0.258615, 0.883468
0.743497, 0.220216
0.166253, 0.109214
0.062633, 0.310915
0.474707, 0.677748
0.126389, 0.362731
0.088050, 0.257071
0.515677, 0.342961
0.401412, 0.540707
0.522844, 0.567665
0.649921, 0.019545
0.303485, 0.171526
0.813855, 0.855332
0.120200, 0.237105
0.307033, 0.407339
0.131605, 0.998108
0.290807, 0.068244
0.785864, 0.353440
0.379159, 0.089350
0.524966, 0.467209
0.380625, 0.442452
0.346421, 0.651355
0.324746, 0.565648
0.820987, 0.050874
0.886324, 0.343831
0.618539, 0.536245
0.649462, 0.345617
0.829940, 0.478026
0.854496, 0.098897
0.414336, 0.161529
0.506236, 0.739082
0.727177, 0.797043
0.807326, 0.513041
0.150483, 0.186485
0.602391, 0.675449
0.978697, 0.177231
0.326804, 0.483633
0.363377, 0.999164
0.829251, 0.247825
0.027141, 0.715575
0.426838, 0.976266
0.644844, 0.230516
0.591656, 0.645680
0.132264, 0.499340
0.329413, 0.546601
0.660868, 0.835649
0.653693, 0.948812
0.632692, 0.093009
0.901087, 0.783175
0.285683, 0.388045
0.458624, 0.933186
0.251819, 0.955033
0.452289, 0.416820
0.761694, 0.246071
0.126952, 0.788835
0.961645, 0.718608
0.434515, 0.213464
0.673641, 0.079359
0.443981, 0.805906
0.578698, 0.773394
0.279493, 0.503477
0.609043, 0.638189
0.352506, 0.239567
0.731198, 0.528699
0.024911, 0.010691
0.032176, 0.483535
0.785428, 0.879127
0.268963, 0.360697
0.627612, 0.241736
0.363592, 0.030657
0.606768, 0.568413
0.209153, 0.254008
0.781877, 0.882794
0.333367, 0.225858
0.943877, 0.484465
0.999252, 0.041206
0.490544, 0.819493
0.679395, 0.779244
0.850031, 0.410593
0.307943, 0.874942
0.151632, 0.608296
0.688700, 0.912065
0.824584, 0.627440
0.725858, 0.188177
0.658097, 0.332626
0.358477, 0.365161
0.421284, 0.340119
0.731597, 0.682916
0.770668, 0.064964
0.908774, 0.459368
0.977029, 0.908027
0.901039, 0.887874
0.516322, 0.179970
0.907905, 0.366354
0.590563, 0.215847
0.241296, 0.011847
0.555966, 0.599772
0.377008, 0.380551
0.227212, 0.102866
0.568727, 0.885309
0.435492, 0.247448
0.362898, 0.336531
0.135322, 0.094495
0.019447, 0.905990
0.159459, 0.928222
0.500575, 0.128661
0.836248, 0.865933
0.265148, 0.352571
0.365359, 0.136488
0.718925, 0.636466
0.045903, 0.173053
0.648313, 0.944866
0.559993, 0.025321
0.325417, 0.787205
0.128188, 0.894144
0.678721, 0.477589
0.141592, 0.035412
0.900211, 0.276914
0.129907, 0.919659
0.672513, 0.563680
0.847880, 0.548263
0.182904, 0.289366
0.414196, 0.691001
0.388900, 0.960220
0.864054, 0.755624
0.096565, 0.252954
0.715844, 0.744879
0.036699, 0.460099
0.425853, 0.684129
0.063041, 0.898387
0.417382, 0.735555
0.770200, 0.523237
0.770966, 0.362278
0.462067, 0.558974
0.281937, 0.018792
0.190239, 0.129817
0.567055, 0.616092
0.813946, 0.981251
0.307093, 0.850645
0.197820, 0.275837
0.606269, 0.537916
0.424101, 0.322114
0.835888, 0.900873
0.282795, 0.621921
0.441350, 0.171147
0.951382, 0.562540
0.396546, 0.413449
0.145158, 0.660991
0.597950, 0.052994
0.775728, 0.057665
0.976194, 0.258624
0.187482, 0.543249
0.874716, 0.001428
0.957402, 0.068385
0.852073, 0.965851
0.352956, 0.458343
0.503767, 0.777057
0.780456, 0.786561
0.398978, 0.378407
0.121514, 0.167512
0.039398, 0.790937
0.524500, 0.181809
0.106676, 0.435944
0.839556, 0.544136
0.185591, 0.671842
0.037779, 0.161785
0.930466, 0.225261
0.705035, 0.805181
0.226689, 0.229535
0.204387, 0.228190
0.603456, 0.980114
0.537105, 0.699153
0.117003, 0.317561
0.485714, 0.515980
0.986990, 0.078762
0.195386, 0.339946
0.116207, 0.166792
0.695968, 0.325270
0.394982, 0.774766
0.060116, 0.735366
0.171310, 0.320594
0.742359, 0.377074
0.300708, 0.580573
0.182255, 0.790437
0.563748, 0.447393
0.869199, 0.872315
0.446608, 0.338487
0.676929, 0.169245
0.723865, 0.057182
